1	200
1.06	197
1.12	194
1.18	191
1.24	188
1.3	185
1.36	182
1.42	179
1.48	176
1.54	173
1.6	170
1.66	168
1.72	166
1.78	164
1.84	162
1.9	160
1.96	158
2.03	156
2.1	154
2.17	152
2.24	150
2.31	148
2.38	146
2.45	144
2.52	142
2.59	140
2.66	138
2.73	136
2.8	134
2.87	132
2.94	130
3.01	128
3.08	126
3.15	124
3.22	122
3.29	120
3.36	118
3.43	116
3.5	114
3.57	113
3.64	112
3.71	111
3.78	110
3.85	109
3.92	108
3.99	107
4.06	106
4.13	105
4.2	104
4.27	103
4.34	102
4.41	101
4.48	100
4.55	99
4.62	98
4.69	97
4.76	96
4.83	95
4.9	95
4.97	95
5.04	95
5.11	95
5.18	95
5.25	95
5.32	94
5.39	93
5.46	92
5.53	91
5.6	90
5.67	89
5.74	88
5.81	87
5.88	86
5.95	85
6.02	84
6.09	83
6.16	82
6.23	81
6.3	80
6.37	79
6.44	78
6.51	77
6.58	76
6.65	75
6.72	74
6.79	73
6.86	72
6.93	71
7	70
7.07	69
7.14	68
7.21	67
7.28	66
7.35	65
7.42	64
7.49	63
7.56	62
7.63	61
7.7	60
7.77	59
7.84	58
7.91	57
7.98	56
8.05	55
8.12	54
8.19	53
8.26	52
8.33	51
8.4	50
8.47	49
8.54	48
8.61	47
8.68	46
8.75	45
8.82	44
8.89	43
8.96	42
9.03	41
9.1	40
9.17	39
9.24	38
9.31	37
9.38	36
9.45	36
9.52	36
9.59	36
9.66	36
9.73	36
9.8	36
9.87	36
9.94	36
10.01	36
10.08	36
10.15	36
10.22	36
10.29	36
10.36	36
10.43	36
10.5	36
10.57	36
10.64	36
10.71	36
10.78	36
10.85	36
10.92	36
10.99	36
11.06	36
11.13	36
11.2	36
11.27	36
11.34	36
11.41	36
11.48	36
11.55	36
11.62	36
11.69	36
11.76	36
11.83	36
11.9	36
11.97	36
12.04	36
12.11	36
12.18	36
12.25	36
12.32	36
12.39	36
12.46	36
12.53	36
12.6	36
12.67	36
12.74	36
12.81	36
12.88	36
12.95	36
13.02	36
13.09	36
13.16	36
13.23	36
13.3	36
13.37	36
13.44	36
13.51	36
13.58	36
13.65	36
13.72	36
13.79	36
13.86	36
13.93	36
14	36
14.07	36
14.14	36
14.21	36
14.28	36
14.35	36
14.42	36
14.49	36
14.56	36
14.63	36
14.7	36
14.77	36
14.84	36
14.91	36
14.98	36
15.05	36
15.12	36
15.19	36
15.26	36
15.33	36
15.4	36
15.47	36
