1	200
1.06	199
1.12	198
1.18	197
1.24	196
1.3	195
1.36	194
1.42	193
1.48	192
1.54	191
1.6	190
1.66	189
1.72	188
1.78	187
1.84	186
1.9	185
1.96	184
2.03	183
2.1	182
2.17	181
2.24	180
2.31	179
2.38	178
2.45	177
2.52	176
2.59	175
2.66	174
2.73	173
2.8	172
2.87	171
2.94	170
3.01	169
3.08	168
3.15	167
3.22	166
3.29	165
3.36	164
3.43	163
3.5	163
3.57	163
3.64	163
3.71	163
3.78	163
3.85	163
3.92	163
3.99	163
4.06	163
4.13	163
4.2	163
4.27	163
4.34	163
4.41	163
4.48	163
4.55	163
4.62	163
4.69	163
4.76	163
4.83	163
4.9	163
4.97	163
5.04	163
5.11	163
5.18	163
5.25	163
5.32	163
5.39	163
5.46	163
5.53	163
5.6	163
5.67	163
5.74	163
5.81	163
5.88	163
5.95	163
6.02	163
6.09	163
6.16	163
6.23	163
6.3	163
6.37	163
6.44	163
6.51	163
6.58	163
6.65	163
6.72	163
6.79	163
6.86	163
6.93	163
7	163
7.07	163
7.14	163
7.21	163
7.28	163
7.35	163
7.42	163
7.49	163
7.56	163
7.63	163
7.7	163
7.77	163
7.84	163
7.91	163
7.98	163
8.05	162
8.12	162
8.19	162
8.26	162
8.33	162
8.4	162
8.47	162
8.54	162
8.61	162
8.68	162
8.75	162
8.82	162
8.89	162
8.96	162
9.03	162
9.1	162
9.17	162
9.24	162
9.31	162
9.38	162
9.45	162
9.52	162
9.59	162
9.66	162
9.73	162
9.8	162
9.87	162
9.94	162
10.01	162
10.08	162
10.15	162
10.22	162
10.29	162
10.36	162
10.43	162
10.5	162
10.57	162
10.64	162
10.71	162
10.78	162
10.85	162
10.92	162
10.99	162
11.06	162
11.13	162
11.2	162
11.27	161
11.34	161
11.41	161
11.48	161
11.55	161
11.62	161
11.69	161
11.76	161
11.83	161
11.9	161
11.97	161
12.04	161
12.11	161
12.18	161
12.25	161
12.32	161
12.39	161
12.46	161
12.53	161
12.6	161
12.67	161
12.74	161
12.81	161
12.88	161
12.95	161
13.02	161
13.09	161
13.16	161
13.23	161
13.3	161
13.37	161
13.44	161
13.51	161
13.58	161
13.65	161
13.72	161
13.79	161
13.86	161
13.93	161
14	161
14.07	161
14.14	161
14.21	161
14.28	161
14.35	161
14.42	161
14.49	161
14.56	161
