1	200
1.06	198
1.12	196
1.18	194
1.24	192
1.3	190
1.36	188
1.42	186
1.48	184
1.54	182
1.6	180
1.66	178
1.72	176
1.78	174
1.84	172
1.9	170
1.96	168
2.03	166
2.1	164
2.17	162
2.24	160
2.31	158
2.38	156
2.45	154
2.52	152
2.59	150
2.66	148
2.73	147
2.8	146
2.87	145
2.94	144
3.01	143
3.08	142
3.15	141
3.22	140
3.29	139
3.36	138
3.43	137
3.5	136
3.57	135
3.64	134
3.71	133
3.78	132
3.85	131
3.92	130
3.99	129
4.06	128
4.13	127
4.2	126
4.27	125
4.34	124
4.41	123
4.48	122
4.55	121
4.62	120
4.69	119
4.76	118
4.83	117
4.9	116
4.97	115
5.04	114
5.11	113
5.18	112
5.25	111
5.32	110
5.39	109
5.46	108
5.53	107
5.6	106
5.67	105
5.74	104
5.81	103
5.88	102
5.95	101
6.02	100
6.09	99
6.16	98
6.23	97
6.3	96
6.37	95
6.44	94
6.51	93
6.58	92
6.65	91
6.72	90
6.79	89
6.86	88
6.93	87
7	86
7.07	85
7.14	84
7.21	83
7.28	82
7.35	81
7.42	80
7.49	79
7.56	78
7.63	77
7.7	76
7.77	75
7.84	74
7.91	73
7.98	72
8.05	71
8.12	70
8.19	69
8.26	68
8.33	67
8.4	66
8.47	65
8.54	64
8.61	63
8.68	62
8.75	61
8.82	60
8.89	59
8.96	58
9.03	57
9.1	56
9.17	55
9.24	54
9.31	53
9.38	52
9.45	51
9.52	50
9.59	49
9.66	48
9.73	47
9.8	46
9.87	45
9.94	44
10.01	43
10.08	42
10.15	41
10.22	40
10.29	39
10.36	38
10.43	37
10.5	36
10.57	35
10.64	34
10.71	33
10.78	32
10.85	31
10.92	30
10.99	29
11.06	28
11.13	27
11.2	26
11.27	25
11.34	24
11.41	23
11.48	22
11.55	21
11.62	20
11.69	19
11.76	19
11.83	19
11.9	19
11.97	19
12.04	19
12.11	19
12.18	19
12.25	19
12.32	19
12.39	19
12.46	19
12.53	19
12.6	19
12.67	19
12.74	19
12.81	19
12.88	19
12.95	19
13.02	19
13.09	19
13.16	19
13.23	19
13.3	19
13.37	19
13.44	19
13.51	19
13.58	19
13.65	19
13.72	19
13.79	19
13.86	19
13.93	19
14	19
14.07	19
14.14	19
14.21	19
14.28	19
14.35	19
14.42	19
14.49	19
14.56	18
14.63	18
14.7	18
14.77	18
14.84	18
14.91	18
14.98	18
15.05	18
15.12	18
15.19	18
15.26	18
15.33	18
15.4	18
15.47	18
15.54	18
15.61	18
15.68	18
15.75	18
15.82	18
15.89	18
15.96	18
16.02	18
16.08	18
16.14	18
16.2	18
16.26	18
16.32	18
16.38	18
16.44	18
16.5	18
16.56	18
16.62	18
16.68	18
16.74	18
16.8	18
16.86	18
16.92	18
16.98	18
17.04	18
17.1	18
17.16	18
17.22	18
17.28	18
17.34	18
17.4	18
17.46	18
17.52	18
17.58	18
17.64	18
17.7	18
17.76	18
17.82	18
17.88	18
17.94	18
18	18
18.06	18
18.12	18
18.18	18
18.24	18
18.3	18
18.36	18
18.42	18
18.48	18
18.54	18
18.6	18
18.66	18
18.72	18
18.78	18
18.84	18
18.9	18
18.96	18
19.02	18
19.08	18
19.14	18
19.2	18
19.26	18
19.32	18
19.38	18
19.44	18
19.5	18
19.56	18
19.62	18
19.68	18
19.74	18
19.8	18
19.86	18
19.92	18
19.98	18
20.04	18
20.1	18
20.16	18
20.22	18
20.28	18
20.34	18
20.4	18
20.46	18
20.52	18
20.58	18
20.64	18
20.7	18
20.76	18
20.82	18
20.88	18
20.94	18
21	18
21.06	18
21.12	18
21.18	18
21.24	18
21.3	18
21.36	18
21.42	18
21.48	18
21.54	18
21.6	18
21.66	18
21.72	18
21.78	18
21.84	18
21.9	18
21.96	18
22.02	18
22.08	18
22.14	18
22.2	18
22.26	18
22.32	18
22.38	18
22.44	18
22.5	18
22.56	18
22.62	18
22.68	18
22.74	18
22.8	18
22.86	18
22.92	18
22.98	18
23.04	18
23.1	18
23.16	18
23.22	18
23.28	18
23.34	18
23.4	18
23.46	18
23.52	18
23.58	18
23.64	18
23.7	18
23.76	18
23.82	18
23.88	18
23.94	18
24	18
24.06	18
24.12	18
24.18	18
24.24	18
24.3	18
24.36	18
24.42	18
24.48	18
24.54	18
24.6	18
24.66	18
24.72	18
24.78	18
24.84	18
24.9	18
24.96	18
25.02	18
25.08	18
25.14	18
25.2	18
25.26	18
25.32	18
25.38	18
25.44	18
25.5	18
25.56	18
25.62	18
25.68	18
25.74	18
25.8	18
25.86	18
25.92	18
25.98	18
26.04	18
26.1	18
26.16	18
26.22	18
26.28	18
26.34	18
26.4	18
26.46	18
26.52	18
26.58	18
26.64	18
26.7	18
26.76	18
26.82	18
26.88	18
26.94	18
27	18
27.06	18
27.12	18
27.18	18
27.24	18
27.3	18
27.36	18
27.42	18
27.48	18
27.54	18
27.6	18
27.66	18
27.72	18
27.78	18
27.84	18
27.9	18
27.96	18
28.02	18
28.08	18
28.14	18
28.2	18
28.26	18
28.32	18
28.38	18
28.44	18
28.5	18
28.56	18
28.62	18
28.68	18
28.74	18
28.8	18
28.86	18
28.92	18
28.98	18
29.04	18
29.1	18
29.16	18
29.22	18
29.28	18
29.34	18
29.4	18
29.46	18
29.52	18
29.58	18
29.64	18
29.7	18
29.76	18
29.82	18
29.88	18
29.94	18
30	18
30.06	18
30.12	18
30.18	18
30.24	18
30.3	18
30.36	18
30.42	18
30.48	18
30.54	18
30.6	18
30.66	18
30.72	18
30.78	18
30.84	18
30.9	18
30.96	18
31.02	18
31.08	18
31.14	18
31.2	18
31.26	18
31.32	18
31.38	18
31.44	18
31.5	18
31.56	18
31.62	18
31.68	18
31.74	18
31.8	18
31.86	18
31.92	18
31.98	18
32.05	18
32.12	18
32.19	18
32.26	18
32.33	18
32.4	18
32.47	18
32.54	18
32.61	18
32.68	18
32.75	18
32.82	18
32.89	18
32.96	18
33.03	18
33.1	18
33.17	18
33.24	18
33.31	18
33.38	18
33.45	18
33.52	18
33.59	18
33.66	18
33.73	18
33.8	18
33.87	18
33.94	18
34.01	18
34.08	18
34.15	18
34.22	18
34.29	18
34.36	18
34.43	18
34.5	18
34.57	18
34.64	18
34.71	18
34.78	18
34.85	18
34.92	18
